ID_Player,Player_Name,Team,Position,Match_Date,Age,Minutes_Played,Goals,Assists,Yellow_Cards,Red_Cards,Distance_KM
793,Miguel Vitor,Hapoel Tel Aviv,Defender,5/14/2024,30,9,0,0,0,0,1.01
794,Roey Gordana,Beitar Jerusalem,Midfielder,6/19/2024,28,90,1,0,1,0,11.58
795,Ramzi Safouri,Maccabi Tel Aviv,FWD,2/25/2024,24,90,0,0,0,0,11.15
796,Dean David,Beitar Jerusalem,Forward,10/04/2024,27,90,1,1,0,0,8.46
797,Roey Gordana,Beitar Jerusalem,Forward,7/24/2024,30,90,0,0,1,1,10.7
798,Shon Weissman,Hapoel Beer Sheva,Defender,12/28/2024,28,90,0,0,1,0,10.05
799,Dor Turgeman,Hapoel Tel Aviv,׳—׳׳•׳¥,1/21/2025,25,86,0,0,0,0,9.06
800,Oscar Gloukh,Maccabi Tel Aviv,Defender,2/27/2024,29,80,0,0,0,0,8.2
801,Dor Peretz,Maccabi Haifa,Midfielder,9/21/2024,25,90,0,1,0,0,13.03
802,Miguel Vitor,Beitar Jerusalem,Defender,12/07/2024,28,90,0,0,0,0,10.15
803,Dor Peretz,Beitar Jerusalem,Midfielder,6/24/2024,25,90,1,1,0,0,12.61
804,Eli Dasa,Maccabi Haifa,Goalkeeper,1/28/2024,25,86,0,0,0,0,10.1
805,Lior Refaelov,Maccabi Tel Aviv,FWD,08/03/2024,26,90,1,0,0,0,11.55
806,Miguel Vitor,Maccabi Haifa,Forward,03/12/2025,30,81,0,0,1,0,7.38
807,Yarden Shua,Beitar Jerusalem,׳—׳׳•׳¥,11/19/2024,32,90,0,0,0,0,11.32
808,Yarden Shua,Beitar Jerusalem,Forward,1/13/2024,33,90,1,0,0,0,9.97
809,Roey Gordana,Hapoel Beer Sheva,FWD,02/09/2025,30,90,0,0,1,0,10.76
810,Tai Baribo,Hapoel Tel Aviv,Forward,9/14/2024,36,90,0,0,0,0,9.98
811,Yarden Shua,Beitar Jerusalem,Forward,02/05/2024,32,80,2,1,1,0,6.96
812,Sagiv Jehezkel,Hapoel Tel Aviv,Goalkeeper,01/09/2024,28,90,0,1,0,0,8.9
813,Roey Gordana,Maccabi Haifa,FWD,07/05/2024,30,34,0,0,0,0,3.61
814,Netta Lavi,Hapoel Beer Sheva,FWD,7/28/2024,30,90,0,1,0,0,8.77
815,Omri Altman,Hapoel Tel Aviv,Goalkeeper,6/19/2024,26,90,0,0,0,0,11
816,Ramzi Safouri,Maccabi Tel Aviv,Defender,2/20/2024,23,90,1,0,1,0,10.32
817,Tai Baribo,Beitar Jerusalem,Defender,5/15/2024,36,40,0,0,2,0,4.45
818,Dan Einbinder,Hapoel Beer Sheva,Midfielder,2/19/2025,25,90,3,0,0,0,10.59
819,Shon Weissman,Maccabi Haifa,Forward,3/18/2024,27,90,2,0,0,0,8.67
820,Eli Dasa,Hapoel Tel Aviv,Goalkeeper,12/25/2024,23,90,0,0,0,0,10.37
821,Shon Weissman,Beitar Jerusalem,Goalkeeper,2/28/2024,28,83,0,0,0,0,9.08
822,Mohammad Abu Fani,Hapoel Beer Sheva,Forward,11/29/2024,26,87,0,1,0,0,8.79
823,Oscar Gloukh,Beitar Jerusalem,׳§׳©׳¨,03/03/2025,29,90,0,0,0,0,11.1
824,Raz Shlomo,Beitar Jerusalem,FWD,05/11/2024,24,52,0,1,0,0,5.83
825,Tai Baribo,Hapoel Beer Sheva,Midfielder,02/05/2024,38,90,0,0,0,0,10.95
826,Eli Dasa,Hapoel Beer Sheva,׳—׳׳•׳¥,2/14/2025,24,90,1,0,0,0,7.8
827,Lior Refaelov,Maccabi Tel Aviv,Defender,11/10/2024,27,71,0,0,0,0,7.83
828,Manor Solomon,Hapoel Tel Aviv,׳—׳׳•׳¥,07/09/2024,30,64,0,0,0,0,7.2
829,Roey Gordana,Maccabi Haifa,Midfielder,10/05/2024,29,90,0,3,0,0,9.77
830,Eran Zahavi,Hapoel Beer Sheva,Midfielder,11/15/2024,26,90,1,0,0,0,11.52
831,Dan Einbinder,Hapoel Beer Sheva,׳§׳©׳¨,3/22/2025,25,90,1,0,1,0,10.39
832,Raz Shlomo,Hapoel Beer Sheva,Forward,9/21/2024,23,84,0,0,0,0,8.73
833,Miguel Vitor,Maccabi Haifa,Midfielder,8/29/2024,29,90,1,3,0,0,10.74
834,Lior Refaelov,Hapoel Tel Aviv,Forward,11/12/2024,26,60,1,2,0,0,6.19
835,Yarden Shua,Maccabi Tel Aviv,Forward,4/23/2024,33,45,0,0,0,0,3.8
836,Dean David,Beitar Jerusalem,Defender,09/12/2024,27,86,1,0,0,0,10.75
837,Manor Solomon,Hapoel Tel Aviv,׳—׳׳•׳¥,04/06/2024,30,90,0,1,0,0,9.27
838,Manor Solomon,Hapoel Tel Aviv,FWD,9/26/2024,30,90,0,1,1,0,10.84
839,Dia Saba,Maccabi Haifa,FWD,2/16/2024,30,61,0,0,0,0,7.12
840,Mohammad Abu Fani,Hapoel Tel Aviv,Forward,10/11/2024,28,90,0,0,0,0,8.57
841,Raz Shlomo,Hapoel Beer Sheva,Midfielder,9/14/2024,23,90,0,2,1,0,12.07
842,Hisham Layous,Hapoel Beer Sheva,Defender,10/14/2024,29,90,0,2,2,0,9.65
843,Mohammad Abu Fani,Maccabi Tel Aviv,Forward,11/22/2024,28,90,0,0,0,0,9.23
844,Shon Weissman,Beitar Jerusalem,Goalkeeper,12/24/2024,26,90,0,0,0,0,9.03
845,Netta Lavi,Maccabi Tel Aviv,Defender,4/30/2024,31,54,0,0,1,0,5.94
846,Eli Dasa,Beitar Jerusalem,Defender,4/29/2025,24,90,0,1,0,0,9.94
847,Miguel Vitor,Hapoel Tel Aviv,Midfielder,3/20/2024,30,90,0,0,1,1,11.77
848,Dean David,Hapoel Beer Sheva,Forward,10/02/2024,26,90,0,1,0,0,10.05
849,Gabi Kanichowsky,Maccabi Haifa,Defender,4/15/2025,31,90,0,0,1,0,10.04
850,Eran Zahavi,Beitar Jerusalem,Midfielder,10/11/2024,26,90,0,0,1,0,9.86
851,Yarden Shua,Hapoel Beer Sheva,Forward,4/25/2025,33,81,1,0,0,0,9.28
852,Dan Einbinder,Beitar Jerusalem,Midfielder,2/14/2025,26,72,1,0,0,0,8.48
853,Raz Shlomo,Hapoel Tel Aviv,Goalkeeper,9/15/2024,23,90,0,0,0,0,9.19
854,Eyad Abu Abaid,Maccabi Haifa,FWD,01/11/2024,27,16,0,0,0,0,1.62
855,Anan Khalaili,Hapoel Beer Sheva,Goalkeeper,1/19/2024,29,90,1,0,0,0,10.97
856,Eli Dasa,Beitar Jerusalem,Goalkeeper,3/19/2025,24,90,1,0,0,0,8.51
857,Eran Zahavi,Hapoel Tel Aviv,Goalkeeper,3/14/2025,28,90,0,0,0,0,8.73
858,Dean David,Beitar Jerusalem,Midfielder,2/20/2024,27,90,0,0,1,0,10.21
859,Raz Shlomo,Beitar Jerusalem,Midfielder,12/14/2024,24,90,0,4,0,0,11.03
860,Netta Lavi,Hapoel Tel Aviv,FWD,10/07/2024,30,72,0,1,0,0,8.3
861,Omri Altman,Hapoel Beer Sheva,׳§׳©׳¨,04/08/2024,24,90,0,0,0,0,11.95
862,Mohammad Abu Fani,Hapoel Beer Sheva,׳§׳©׳¨,11/29/2024,27,67,0,1,1,1,8.91
863,Tai Baribo,Beitar Jerusalem,׳§׳©׳¨,4/19/2024,38,84,0,0,0,0,10.59
864,Dor Peretz,Beitar Jerusalem,Defender,5/26/2024,27,90,0,0,0,0,11.11
865,Tai Baribo,Maccabi Tel Aviv,FWD,2/20/2024,37,90,0,0,0,0,7.83
866,Roey Gordana,Maccabi Haifa,׳—׳׳•׳¥,2/18/2024,31,90,0,0,0,0,11.02
867,Eli Dasa,Maccabi Tel Aviv,Goalkeeper,4/29/2024,25,90,0,0,0,0,10.58
868,Roey Gordana,Maccabi Haifa,FWD,4/24/2025,30,90,0,1,0,0,9.25
869,Anan Khalaili,Maccabi Haifa,FWD,1/19/2025,29,90,0,0,1,0,8.88
870,Roey Gordana,Hapoel Beer Sheva,Forward,01/09/2024,30,90,2,2,0,1,9.78
871,Dia Saba,Hapoel Tel Aviv,FWD,12/09/2024,30,90,0,1,0,0,10.85
872,Netta Lavi,Hapoel Tel Aviv,Midfielder,12/22/2024,31,74,0,4,0,0,9.23
873,Dean David,Maccabi Haifa,Goalkeeper,10/05/2024,26,77,0,0,0,0,10.55
874,Eyad Abu Abaid,Beitar Jerusalem,FWD,8/17/2024,27,90,0,0,0,0,11.49
875,Hisham Layous,Hapoel Tel Aviv,Defender,1/17/2024,26,0,0,0,0,0,0
876,Dan Einbinder,Hapoel Beer Sheva,׳§׳©׳¨,01/08/2025,25,90,1,0,0,0,12.4
877,Eyad Abu Abaid,Hapoel Tel Aviv,׳—׳׳•׳¥,5/16/2024,27,87,0,0,0,0,10.1
878,Yarden Shua,Beitar Jerusalem,Goalkeeper,12/12/2024,33,85,1,0,0,0,9.71
879,Dor Turgeman,Hapoel Tel Aviv,׳§׳©׳¨,07/07/2024,23,36,0,0,0,0,4.94
880,Omri Altman,Hapoel Beer Sheva,Goalkeeper,10/01/2024,27,90,1,0,0,0,10.14
881,Omri Altman,Hapoel Beer Sheva,Defender,9/23/2024,27,90,1,0,1,0,12.56
882,Raz Shlomo,Beitar Jerusalem,Midfielder,04/01/2024,23,90,0,0,0,0,10.52
883,Dan Einbinder,Hapoel Tel Aviv,Midfielder,02/01/2024,24,70,0,0,2,0,9.42
884,Sagiv Jehezkel,Maccabi Haifa,Forward,3/24/2024,27,49,0,2,0,0,5.35
885,Mohammad Abu Fani,Hapoel Tel Aviv,Forward,12/04/2024,27,90,0,1,0,0,9.27
886,Yarden Shua,Hapoel Beer Sheva,Forward,08/06/2024,32,77,2,1,0,0,8.17
887,Oscar Gloukh,Beitar Jerusalem,Defender,1/31/2024,29,90,0,0,0,0,11.06
888,Oscar Gloukh,Maccabi Haifa,׳§׳©׳¨,06/10/2024,30,90,2,0,0,0,12.72
889,Dia Saba,Hapoel Tel Aviv,Forward,12/12/2024,29,90,0,1,0,0,10.03
890,Roey Gordana,Hapoel Beer Sheva,׳§׳©׳¨,10/11/2024,28,90,1,0,2,0,11.33
891,Shon Weissman,Maccabi Tel Aviv,׳§׳©׳¨,6/29/2024,27,90,0,4,0,0,12.12
892,Omri Altman,Hapoel Beer Sheva,Defender,09/07/2024,24,90,0,0,0,0,8.69
893,Dia Saba,Hapoel Beer Sheva,FWD,08/05/2024,28,90,3,0,0,0,10.33
894,Dia Saba,Hapoel Beer Sheva,Goalkeeper,6/23/2024,29,73,0,0,0,0,9.01
895,Netta Lavi,Hapoel Tel Aviv,׳§׳©׳¨,4/21/2024,29,90,0,0,1,0,11.63
896,Omri Altman,Hapoel Tel Aviv,׳—׳׳•׳¥,2/25/2025,25,26,0,0,0,0,3.29
897,Eran Zahavi,Hapoel Beer Sheva,Midfielder,4/28/2024,27,90,0,0,1,0,11.23
898,Lior Refaelov,Maccabi Haifa,Forward,03/06/2025,27,83,3,0,0,0,7.71
899,Eyad Abu Abaid,Beitar Jerusalem,׳§׳©׳¨,7/31/2024,28,71,0,2,1,0,9.8
900,Shon Weissman,Hapoel Tel Aviv,Forward,10/02/2024,28,90,1,0,0,0,8.29
901,Hisham Layous,Hapoel Tel Aviv,Forward,02/07/2025,29,79,1,0,0,0,6.85
902,Anan Khalaili,Beitar Jerusalem,Midfielder,08/07/2024,28,90,0,0,0,0,11.66
903,Hisham Layous,Maccabi Tel Aviv,Goalkeeper,03/07/2024,27,89,0,0,0,0,10.3
904,Manor Solomon,Maccabi Haifa,FWD,4/28/2024,30,90,0,0,0,0,8.43
905,Dia Saba,Hapoel Tel Aviv,׳—׳׳•׳¥,1/17/2024,29,90,0,0,0,0,10.79
906,Mohammad Abu Fani,Maccabi Tel Aviv,׳§׳©׳¨,12/24/2024,28,87,1,0,0,0,11.29
907,Omri Altman,Hapoel Beer Sheva,FWD,03/08/2025,24,51,0,2,1,0,4.42
908,Raz Shlomo,Beitar Jerusalem,Midfielder,05/12/2024,25,90,1,0,0,0,10.77
909,Gabi Kanichowsky,Hapoel Tel Aviv,׳—׳׳•׳¥,9/14/2024,31,61,3,0,0,0,6.42
910,Tai Baribo,Hapoel Tel Aviv,Goalkeeper,9/13/2024,36,90,0,0,0,0,9.97
911,Dean David,Maccabi Tel Aviv,׳§׳©׳¨,1/27/2024,30,90,0,0,0,0,11.05
912,Roey Gordana,Hapoel Beer Sheva,׳§׳©׳¨,7/21/2024,30,90,0,1,1,0,11.12
913,Lior Refaelov,Maccabi Haifa,FWD,2/14/2025,27,90,0,0,0,0,7.76
914,Anan Khalaili,Hapoel Beer Sheva,FWD,5/23/2024,27,75,0,0,0,0,7.66
915,Oscar Gloukh,Beitar Jerusalem,FWD,11/13/2024,28,90,0,0,0,0,10.35
916,Eran Zahavi,Maccabi Tel Aviv,Midfielder,10/04/2024,25,90,0,0,0,0,12.19
917,Gabi Kanichowsky,Hapoel Tel Aviv,׳§׳©׳¨,3/15/2024,30,90,1,3,0,0,10.28
918,Tai Baribo,Beitar Jerusalem,׳—׳׳•׳¥,5/31/2024,36,90,0,0,0,0,8.89
919,Dia Saba,Hapoel Tel Aviv,Forward,11/17/2024,28,90,2,0,0,0,10.03
920,Ramzi Safouri,Hapoel Tel Aviv,׳—׳׳•׳¥,03/04/2024,25,60,0,0,1,0,7.1
921,Oscar Gloukh,Hapoel Beer Sheva,Midfielder,02/08/2024,28,84,2,0,0,0,9.88
922,Dor Turgeman,Maccabi Haifa,׳§׳©׳¨,6/16/2024,21,90,2,2,0,1,11.14
923,Netta Lavi,Maccabi Haifa,Goalkeeper,4/27/2024,31,90,0,0,0,0,10.2
924,Yarden Shua,Beitar Jerusalem,Goalkeeper,2/19/2024,33,90,0,0,0,0,11.19
925,Dia Saba,Beitar Jerusalem,Goalkeeper,03/12/2025,29,90,0,2,1,0,9.92
926,Dean David,Beitar Jerusalem,FWD,01/05/2025,28,78,0,0,2,0,9.47
927,Roey Gordana,Maccabi Haifa,Forward,5/23/2024,31,57,1,1,0,0,5.98
928,Lior Refaelov,Hapoel Tel Aviv,Forward,12/10/2024,24,90,2,0,0,0,8.87
929,Manor Solomon,Maccabi Haifa,׳§׳©׳¨,12/01/2024,30,90,1,2,0,0,10.12
930,Omri Altman,Hapoel Tel Aviv,Goalkeeper,12/20/2024,25,72,0,0,0,0,6.81
931,Roey Gordana,Hapoel Beer Sheva,Midfielder,3/17/2024,29,90,0,3,1,0,11.56
932,Roey Gordana,Beitar Jerusalem,Defender,04/07/2024,28,21,0,0,1,0,2.25
933,Dan Einbinder,Maccabi Haifa,׳§׳©׳¨,11/26/2024,25,90,1,0,1,0,12.82
934,Manor Solomon,Maccabi Haifa,FWD,9/28/2024,31,90,0,0,0,0,10.18
935,Hisham Layous,Hapoel Tel Aviv,FWD,4/17/2025,28,45,0,3,0,0,5.36
936,Anan Khalaili,Hapoel Beer Sheva,Goalkeeper,7/30/2024,30,64,0,0,1,0,7.81
937,Dean David,Maccabi Tel Aviv,׳§׳©׳¨,12/09/2024,27,81,0,1,0,0,9.89
938,Gabi Kanichowsky,Maccabi Haifa,Defender,05/11/2024,30,90,0,0,0,0,8.9
939,Shon Weissman,Hapoel Tel Aviv,Goalkeeper,03/05/2025,28,25,0,0,1,0,2.63
940,Ramzi Safouri,Maccabi Haifa,׳—׳׳•׳¥,7/26/2024,23,0,0,0,0,0,0
941,Ramzi Safouri,Hapoel Tel Aviv,FWD,2/16/2025,24,85,0,0,0,0,8.4
942,Tai Baribo,Hapoel Tel Aviv,FWD,07/12/2024,37,63,0,0,0,0,6.38
943,Lior Refaelov,Maccabi Haifa,Goalkeeper,3/21/2024,26,90,0,0,0,0,10.71
944,Anan Khalaili,Beitar Jerusalem,Goalkeeper,3/16/2024,27,90,2,0,0,0,11.87
945,Roey Gordana,Beitar Jerusalem,׳§׳©׳¨,01/10/2025,30,90,0,3,0,0,10.69
946,Dia Saba,Beitar Jerusalem,Forward,3/24/2024,29,90,0,3,0,0,9.63
947,Yarden Shua,Beitar Jerusalem,׳—׳׳•׳¥,6/25/2024,31,90,2,0,0,0,9.45
948,Shon Weissman,Beitar Jerusalem,Defender,07/12/2024,27,70,0,1,0,0,7.2
949,Manor Solomon,Maccabi Tel Aviv,Defender,3/21/2024,29,90,0,0,0,0,8.53
950,Anan Khalaili,Beitar Jerusalem,Midfielder,10/13/2024,28,90,3,0,1,0,12.99
951,Eli Dasa,Maccabi Tel Aviv,Goalkeeper,10/03/2024,24,90,0,1,0,0,10.05
952,Omri Altman,Hapoel Beer Sheva,Midfielder,12/24/2024,27,58,2,0,0,1,7.01
953,Sagiv Jehezkel,Maccabi Tel Aviv,׳—׳׳•׳¥,03/05/2025,27,62,0,0,0,0,6.51
954,Raz Shlomo,Beitar Jerusalem,Midfielder,5/29/2024,23,27,0,0,0,0,3.28
955,Ramzi Safouri,Maccabi Haifa,׳—׳׳•׳¥,2/28/2024,25,90,0,0,0,0,11.27
956,Dor Turgeman,Beitar Jerusalem,FWD,2/29/2024,22,90,0,0,0,0,11.65
957,Ramzi Safouri,Hapoel Tel Aviv,׳§׳©׳¨,04/08/2024,23,90,0,0,0,0,10.93
958,Dan Einbinder,Beitar Jerusalem,Midfielder,08/01/2024,26,71,0,4,1,1,7.91
959,Dean David,Beitar Jerusalem,Goalkeeper,08/03/2024,28,89,0,0,1,0,7.71
960,Tai Baribo,Hapoel Tel Aviv,׳—׳׳•׳¥,6/16/2024,37,90,0,0,0,0,10.11
961,Yarden Shua,Hapoel Beer Sheva,Forward,7/20/2024,32,88,0,4,0,0,10.26
962,Dor Peretz,Maccabi Haifa,Midfielder,8/25/2024,26,60,0,0,0,0,7.78
963,Shon Weissman,Hapoel Beer Sheva,Forward,3/19/2024,28,0,0,0,0,0,0
964,Manor Solomon,Hapoel Tel Aviv,Defender,11/30/2024,29,68,1,0,0,0,8.55
965,Hisham Layous,Maccabi Tel Aviv,Defender,2/15/2024,28,90,0,0,2,0,10.16
966,Manor Solomon,Maccabi Tel Aviv,׳—׳׳•׳¥,8/17/2024,28,87,0,0,0,0,11.56
967,Manor Solomon,Maccabi Tel Aviv,׳—׳׳•׳¥,2/21/2024,31,61,0,0,0,0,6.66
968,Ramzi Safouri,Hapoel Tel Aviv,׳§׳©׳¨,3/30/2025,24,90,0,3,0,0,12.11
969,Dor Peretz,Maccabi Tel Aviv,Midfielder,01/02/2025,25,68,0,0,0,0,9.98
970,Dean David,Hapoel Beer Sheva,Goalkeeper,12/14/2024,28,69,0,0,0,0,8.17
971,Lior Refaelov,Beitar Jerusalem,Goalkeeper,01/02/2024,25,82,0,0,0,0,8.28
972,Roey Gordana,Maccabi Haifa,Midfielder,12/08/2024,30,90,0,0,0,0,12.83
973,Hisham Layous,Hapoel Beer Sheva,Defender,3/18/2024,29,38,0,0,0,0,4.39
974,Lior Refaelov,Hapoel Tel Aviv,Goalkeeper,3/17/2025,26,81,0,0,0,0,8.38
975,Netta Lavi,Maccabi Tel Aviv,׳—׳׳•׳¥,3/25/2024,31,46,2,1,0,0,5.9
976,Ramzi Safouri,Hapoel Beer Sheva,׳—׳׳•׳¥,3/24/2025,25,90,1,0,0,0,9.19
977,Dia Saba,Beitar Jerusalem,FWD,03/01/2024,29,65,0,0,1,0,7.26
978,Raz Shlomo,Beitar Jerusalem,Midfielder,8/14/2024,24,90,0,0,0,0,9.25
979,Anan Khalaili,Hapoel Beer Sheva,׳—׳׳•׳¥,07/08/2024,28,70,0,0,0,0,8.41
980,Dan Einbinder,Hapoel Beer Sheva,׳§׳©׳¨,10/07/2024,25,90,0,0,0,0,11.3
981,Dean David,Hapoel Tel Aviv,׳§׳©׳¨,8/16/2024,28,90,0,0,0,0,10.87
982,Tai Baribo,Beitar Jerusalem,Forward,7/29/2024,35,71,3,0,0,0,8.33
983,Eli Dasa,Maccabi Tel Aviv,Goalkeeper,9/26/2024,24,90,1,0,0,0,10.6
984,Gabi Kanichowsky,Maccabi Haifa,׳—׳׳•׳¥,01/04/2025,29,90,1,0,1,0,9.18
985,Roey Gordana,Beitar Jerusalem,׳§׳©׳¨,4/13/2025,31,90,0,0,0,0,10.99
986,Mohammad Abu Fani,Maccabi Tel Aviv,Goalkeeper,03/01/2024,28,90,0,0,0,0,9.13
987,Yarden Shua,Beitar Jerusalem,Forward,01/03/2025,32,67,0,0,1,0,7.22
988,Lior Refaelov,Maccabi Tel Aviv,׳—׳׳•׳¥,4/13/2025,27,90,0,2,0,0,9.37
989,Dean David,Maccabi Tel Aviv,FWD,4/28/2024,26,90,0,0,0,0,9.9
990,Gabi Kanichowsky,Hapoel Tel Aviv,׳§׳©׳¨,1/26/2025,32,90,1,0,1,0,11.85
991,Dor Turgeman,Hapoel Tel Aviv,FWD,02/07/2024,24,90,0,0,0,0,8.77
992,Dan Einbinder,Maccabi Haifa,Goalkeeper,10/22/2024,26,90,0,0,0,0,8.52
993,Dan Einbinder,Beitar Jerusalem,׳§׳©׳¨,2/21/2025,24,90,0,0,0,0,11.18
994,Dan Einbinder,Maccabi Haifa,׳§׳©׳¨,3/23/2024,24,0,0,0,0,0,0
995,Tai Baribo,Maccabi Tel Aviv,׳§׳©׳¨,8/17/2024,36,90,0,0,0,0,9.79
996,Roey Gordana,Hapoel Beer Sheva,Forward,4/20/2025,30,90,1,0,0,0,8.74
997,Dean David,Beitar Jeru,FWD,4/15/2025,28,90,0,0,0,0,9.84
998,Mohammad Abu Fani,Maccabi Tel Aviv,׳—׳׳•׳¥,4/23/2024,29,90,0,1,0,0,11.54
999,Mohammad Abu Fani,Maccabi Haifa,Goalkeeper,04/11/2024,28,84,0,0,0,0,10.18
1000,Anan Khalaili,Maccabi Haifa,׳—׳׳•׳¥,01/04/2025,27,40,0,0,0,0,4.41
